keyword,video_id,comment_id,author,author_channel_url,text,like_count,published_at,updated_at,extracted_at
pfizer,7tuzeVLgF0Y,Ugz4l_iGIWpIx0QCaiN4AaABAg,@GuyDéchamp,http://www.youtube.com/@GuyD%C3%A9champ,"Mais quand enfin Ursula se retrouvera-t-elle enfin derrière des barreaux en attendant mieux...que le crime de Haute Trahison et la peine capitale soient rétablis, et qu'un bagne soient réouvert ??? 
Faut-il rappeler que les vaccins qu'elle a commandé par sms à son ami Albert Bourla le président de Pfizer ont causé des milliers de morts ???",22,2026-05-11T18:27:44Z,2026-05-11T18:47:24Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyptZhGu8EIAG3A9Vp4AaABAg,@astrashak,http://www.youtube.com/@astrashak,"Merci l'info, mais faudrait peut être arrêter de collaborer à toutes les lois liberticides européiste qui vont éradiquer la moitié des populations européennes",9,2026-05-11T23:56:31Z,2026-05-11T23:56:31Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxBE2Lmxs2EUrKOV7d4AaABAg,@ThorTubeview,http://www.youtube.com/@ThorTubeview,"Ce qui me sidère, c'est que cette ""femme"" a clairement eut des problèmes avec la justice allemande, pour fraude lorsqu'elle était en poste.
Qu'elle continue ses fraudes à la tête de l'Europe.
Et personne, à part vous et quelques-uns, ne bouge.
C'est quoi cet aveux de corruption non traitée ?",25,2026-05-11T17:13:33Z,2026-05-11T17:13:33Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugx62UWuPJ1XUobVJLt4AaABAg,@TheryB-e5i,http://www.youtube.com/@TheryB-e5i,"Madame Joron, arrêtez votre cinéma parce que vous êtes démasquée, comme d'ailleurs tous vos collègues des partis """"""""d'opposition"""""""" et votez donc ENFIN la destitution du liquidateur de notre pays. Vous êtes Française ou européïste ? Pas la peine de répondre, on connait la réponse !",21,2026-05-11T19:20:17Z,2026-05-11T19:20:17Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwSIhCOXkPlGoi3J4V4AaABAg,@surdespresdherbefraiche9157,http://www.youtube.com/@surdespresdherbefraiche9157,Bla bla bla… Et si vous parliez de votre façon de voter pour l'UE et contre le peuple… aussi… Du vent tout ça !,8,2026-05-11T22:40:45Z,2026-05-11T22:40:45Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugwx7Wfbgxy6YrR7OhR4AaABAg,@stanbd9766,http://www.youtube.com/@stanbd9766,Qu'avez vous voté concernant la censure des réseaux ?,5,2026-05-12T06:23:25Z,2026-05-12T06:23:25Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugxnraqk_EA6sEHstBB4AaABAg,@christianlosser4256,http://www.youtube.com/@christianlosser4256,"Qui a voter la dictature de la facturation, virgîie joron",24,2026-05-12T00:44:52Z,2026-05-12T00:46:47Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxtPRslrtDDi5a-vTt4AaABAg,@abondancevrai3785,http://www.youtube.com/@abondancevrai3785,"Pourquoi tous les députés européens français ont voté la facture electronique sachant que le site, ce sont des boites de conseilles et aussi des chinois.  Ils auront tous les secrets de sociétés, ex projet, innovations, etc. Vous n avez pas vu le danger ?? On va être espionné à la chinoise. Par contre, les politiques vont ils avoir le même traitement ex les minisqtres, le president pour toute corruption",6,2026-05-12T04:24:10Z,2026-05-12T04:24:10Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyiFT_2_fyqY1itY-14AaABAg,@BrunoBarlan,http://www.youtube.com/@BrunoBarlan,"Cet argent doit servir a
 indemniser les victimes et celles qui souffrent d'effets secondaires",3,2026-05-12T16:23:18Z,2026-05-12T16:23:18Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugx98H9iOXbP_3x_iMx4AaABAg,@alainchaize2876,http://www.youtube.com/@alainchaize2876,"Si seulement il était efficace le vaccin, or c'est tout le contraire",4,2026-05-12T01:06:24Z,2026-05-12T01:06:24Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzbLFOqQzcKrgJ-E6Z4AaABAg,@isabellecharmillon5821,http://www.youtube.com/@isabellecharmillon5821,Pourquoi avez vous pour la facture électronique,4,2026-05-12T04:55:07Z,2026-05-12T04:55:07Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxwJ7vuU9b4yTVpBkd4AaABAg,@danicabrajkovic3884,http://www.youtube.com/@danicabrajkovic3884,Madame..... vous devez adorer Ursula et l'UE....!!!! Puisque vous dénoncez. .... mais vous y restez....vous êtes Insupportable...!!!,13,2026-05-11T20:00:37Z,2026-05-11T20:00:37Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzyCeTw0LtFbI2zPQR4AaABAg,@bailleulpascal7905,http://www.youtube.com/@bailleulpascal7905,A bas l UE !,4,2026-05-12T05:08:35Z,2026-05-12T05:08:35Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwsmWspDeEz-ligjPV4AaABAg,@leppr7315,http://www.youtube.com/@leppr7315,"Merci , pour votre courage , des infos si precieuses !👍❤",1,2026-05-12T17:10:44Z,2026-05-12T17:10:44Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugzq8pHmfDXY_F730vV4AaABAg,@MarieroseSaunier,http://www.youtube.com/@MarieroseSaunier,Merci beaucoup Mme Joron❤,6,2026-05-11T19:04:54Z,2026-05-11T19:04:54Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugxu0Uzz_GeT2R_txbp4AaABAg,@TunisOjeda,http://www.youtube.com/@TunisOjeda,Et encore ils s enrichissent sur le dos des contribuables alors que on nous a rien demandés c'est toujours le peuple qui payent pour les autres TROP FACILE,2,2026-05-12T06:14:07Z,2026-05-12T06:14:07Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwqXTzkpsNi9_1jFUx4AaABAg,@heliostreig4079,http://www.youtube.com/@heliostreig4079,C'est désastreux ! Merci Virginie !,0,2026-05-12T19:14:57Z,2026-05-12T19:14:57Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyTlTrgAMjpOYswHFt4AaABAg,@CristianVancaillie,http://www.youtube.com/@CristianVancaillie,💉💉💉💉💉💉⚰️💉💉💉💉💉,7,2026-05-11T17:45:17Z,2026-05-11T17:45:17Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxsO88j-LfIHe8fIUZ4AaABAg,@josebaugnee69,http://www.youtube.com/@josebaugnee69,tres grand merci madame Joron,30,2026-05-11T16:43:01Z,2026-05-11T16:43:01Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwOxbjJHutReVxYKdd4AaABAg,@user-gv8cg8jb1k,http://www.youtube.com/@user-gv8cg8jb1k,Merci pour les informations,4,2026-05-11T17:31:18Z,2026-05-11T17:31:18Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyDc8ad0_TbP_o-3Mp4AaABAg,@joellebugnet3476,http://www.youtube.com/@joellebugnet3476,MERCI VIRGINIE POUR  LES NOUVELLES...A PARTAGEES...,0,2026-05-13T10:05:07Z,2026-05-13T10:05:07Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzTRbOTCHqVMuR0AhR4AaABAg,@yenaassezhubert1324,http://www.youtube.com/@yenaassezhubert1324,Merci madame Joron,0,2026-05-12T20:06:56Z,2026-05-12T20:06:56Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugy4djhNAwA_R5e_VmZ4AaABAg,@laurentcailleteau3343,http://www.youtube.com/@laurentcailleteau3343,"Madame Joron, comment avez vous pu voter avec vos collègues dont monsieur Mariani en faveur de la facturation électronique.  Vous êtes la trahison de la France et de tous nos frères et soeurs.",34,2026-05-11T20:05:17Z,2026-05-11T20:05:17Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugzk8bWmJvmJZDASsvx4AaABAg,@davidcan9279,http://www.youtube.com/@davidcan9279,Merci Virgine,0,2026-05-12T20:36:28Z,2026-05-12T20:36:28Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzV9N5A4oIJP4QX7714AaABAg,@mackcalonne55160,http://www.youtube.com/@mackcalonne55160,"Vanderleyen n'a peur de personne.
Vous pouvez tout faire mais rien ne changera.",2,2026-05-12T07:28:33Z,2026-05-12T07:28:33Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyaGzjE4G2_eU1oJ214AaABAg,@jocelynehellec4748,http://www.youtube.com/@jocelynehellec4748,Merci Madame JORON 👋🤝🇨🇵🇨🇵🇨🇵,1,2026-05-12T10:37:20Z,2026-05-12T10:37:20Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugzc3jVVJp-5RDv9Dmp4AaABAg,@deborahsanchezmaltese4296,http://www.youtube.com/@deborahsanchezmaltese4296,Merci!,0,2026-05-13T07:24:11Z,2026-05-13T07:24:11Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyM1DXtwfh4QZbXkE14AaABAg,@Pina-hy1xc,http://www.youtube.com/@Pina-hy1xc,Merci Madame Joron,2,2026-05-11T19:45:54Z,2026-05-11T19:45:54Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugwx4QtQLtCIWfFsHF94AaABAg,@chouquette2097,http://www.youtube.com/@chouquette2097,merci Madame Virginie Joron !,4,2026-05-11T17:13:29Z,2026-05-11T17:13:29Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxrHFTneA3_YUDHNNV4AaABAg,@Etienne4774,http://www.youtube.com/@Etienne4774,La justice idéologique est dirigée contre le petit citoyen qui refuse le conditionnement,1,2026-05-11T21:01:39Z,2026-05-11T21:01:39Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyNCyb7Z8fvqelnUu54AaABAg,@martinegauquier6052,http://www.youtube.com/@martinegauquier6052,Mais on sait. À quoi sert cette UE? Dissolution revoi de toute cette clique.,1,2026-05-12T08:00:40Z,2026-05-12T08:00:40Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugz04k1ELT-0mX9S2X54AaABAg,@tomarkayan7677,http://www.youtube.com/@tomarkayan7677,"L'Allemagne commande et le reste obéit. C'était le rêve de Hitteleir, désormais accompli. Pustula's rules !",2,2026-05-12T07:10:56Z,2026-05-12T07:10:56Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugy_2dnKzyfEvryYoaV4AaABAg,@orphée0766,http://www.youtube.com/@orph%C3%A9e0766,"Ref, merci madame !",4,2026-05-11T16:56:02Z,2026-05-11T16:56:02Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyOaDfDJLh5QDrImBB4AaABAg,@vivie1384,http://www.youtube.com/@vivie1384,Si elle était contre eux elle aurait quitté son poste politique euro députée européenne !!!,1,2026-05-12T10:30:25Z,2026-05-12T10:30:25Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwNgm80XyWH3JR0fKl4AaABAg,@ijoker4597,http://www.youtube.com/@ijoker4597,"Super!
Et on fait quoi avec ça?
Rien, comme d'habitude.",0,2026-05-13T00:21:48Z,2026-05-13T00:21:48Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzE9OvYFnoO2AI4Gkh4AaABAg,@janeBersief,http://www.youtube.com/@janeBersief,Mais c est scandaleux,0,2026-05-12T10:07:48Z,2026-05-12T10:07:48Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxGq4gDTL8txA5TYGx4AaABAg,@dudela456,http://www.youtube.com/@dudela456,C'est pas toi qui a voté la facturation électronique obligatoire prévue pour cet automne ? (voir la capsule de Tatiana Ventôse sur le sujet).,30,2026-05-11T16:37:27Z,2026-05-11T16:40:07Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwnQTgKUnQUX_hQ5Wd4AaABAg,@ray-s1bb,http://www.youtube.com/@ray-s1bb,❤❤❤❤❤,1,2026-05-12T04:30:17Z,2026-05-12T04:30:17Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwzGSJBAK6QlWVl05x4AaABAg,@HerveAbdallah-vm9jb,http://www.youtube.com/@HerveAbdallah-vm9jb,2 milliards d'euros quel honte a eux pour l union européenne je te soutiens mon amie Virginie joron. Hervé abdallah,4,2026-05-11T18:52:00Z,2026-05-11T18:52:00Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxAQa6mn_JLLDovYFh4AaABAg,@maminab2598,http://www.youtube.com/@maminab2598,Ça montre bien qu ' il faut sortir de U E .très vite avant qu ' on  est plus une plume sur le corps .bientôt on sera à poils !.alors stop à ce matraquage ❤,1,2026-05-12T17:59:14Z,2026-05-12T17:59:14Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzkT8PcEb8fR40-o5t4AaABAg,@jeanmoray6379,http://www.youtube.com/@jeanmoray6379,"2 milliards ! C'est à VDL de les payer, elle est responsable de cette gabegie.",1,2026-05-12T09:51:55Z,2026-05-12T09:51:55Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzuA3U9FvrVb7_pJU94AaABAg,@cookie6888,http://www.youtube.com/@cookie6888,Du racket !!!!!,0,2026-05-12T18:53:37Z,2026-05-12T18:53:37Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugzf_dRgpBKAF1roqg94AaABAg,@samiam5810,http://www.youtube.com/@samiam5810,Merci beaucoup pour ce partage et à très bientôt,1,2026-05-11T19:52:47Z,2026-05-11T19:52:47Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwxPBTwVTpQBnW8ILV4AaABAg,@smithwesson4409,http://www.youtube.com/@smithwesson4409,magouilles + magouilles = remplissage des poches,0,2026-05-13T06:46:20Z,2026-05-13T06:46:20Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugxwjk06hE6zyd4WpE54AaABAg,@philleberre5871,http://www.youtube.com/@philleberre5871,Restons calmes... si l'on peut.,0,2026-05-12T14:30:11Z,2026-05-12T14:30:11Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwNREdhjhuq8JvQLNB4AaABAg,@didierparent178,http://www.youtube.com/@didierparent178,courage,1,2026-05-12T00:17:54Z,2026-05-12T00:17:54Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugxg1u4BfFfPvgiWoz94AaABAg,@isabelpocas9396,http://www.youtube.com/@isabelpocas9396,"Je dis juste, courage. Restez firme et en bonne santé.",0,2026-05-13T05:13:11Z,2026-05-13T05:13:11Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwAW1ttekr_nao5s7J4AaABAg,@sericnicolas4316,http://www.youtube.com/@sericnicolas4316,Et nous ont touche le fond 😂,0,2026-05-12T20:18:26Z,2026-05-12T20:18:26Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugxen9f4oE1cUJ_fxmt4AaABAg,@Béatrice-n9r,http://www.youtube.com/@B%C3%A9atrice-n9r,ça c est de l info !!!,2,2026-05-11T18:05:23Z,2026-05-11T18:05:23Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwCvI5FnMkgj25wXU54AaABAg,@georgeshardy1878,http://www.youtube.com/@georgeshardy1878,Cher madame cela fait des années que vous dénoncer la commission il faut plutôt en sortir ? Dans 10 ans vous serez toujours au même point ? A moins que cette situation vous arrange ?,1,2026-05-12T10:52:41Z,2026-05-12T10:52:41Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugw3M_Y8CuwpevhVVzl4AaABAg,@dommat1793,http://www.youtube.com/@dommat1793,Grâce à tous ceux qui ont participes à l europe!!!!,0,2026-05-13T08:19:16Z,2026-05-13T08:19:16Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugw6hplLAkWv2vP9M9B4AaABAg,@griffon064,http://www.youtube.com/@griffon064,Beau travail,1,2026-05-11T19:27:48Z,2026-05-11T19:27:48Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwvxzYSnjNPLn_2GeZ4AaABAg,@christianledevin6903,http://www.youtube.com/@christianledevin6903,Clair net et précis 😊,1,2026-05-11T18:50:27Z,2026-05-11T18:50:27Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxhqXLfEP10UdRq08h4AaABAg,@agneslaine9844,http://www.youtube.com/@agneslaine9844,Vidéo Partagée 👍,2,2026-05-11T17:42:29Z,2026-05-11T17:42:29Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugzqr-YL8xMLuer50oB4AaABAg,@AbelRoy-hk1hz,http://www.youtube.com/@AbelRoy-hk1hz,"alors, virginie : toujours pour la censure sur internet ?",22,2026-05-11T16:36:25Z,2026-05-11T16:36:25Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxUEiBrct_AbQkx2iV4AaABAg,@jacquelined.8878,http://www.youtube.com/@jacquelined.8878,"Pourquoi voulez-vous rester dans l'union européenne?
Être patriote, ce n'est pas rester dans une institution antidémocratique. On doit retrouver notre souveraineté !",14,2026-05-11T23:02:13Z,2026-05-11T23:02:13Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxKzxgqXz7uZBl2lgx4AaABAg,@femmedeplume1,http://www.youtube.com/@femmedeplume1,👹,0,2026-05-12T21:17:16Z,2026-05-12T21:17:16Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzX6hM4oDEem11sBYB4AaABAg,@fantinfrancois4080,http://www.youtube.com/@fantinfrancois4080,Et Ursula et son entourage ils ont touché combien ???,0,2026-05-12T09:55:35Z,2026-05-12T09:55:35Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzViQK7R0eIck_71jR4AaABAg,@isaisa8602,http://www.youtube.com/@isaisa8602,Merci Madame pour votre intégrité,0,2026-05-13T05:34:33Z,2026-05-13T05:34:33Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxmtE2hP_fiTu8kDjh4AaABAg,@mduval59,http://www.youtube.com/@mduval59,"Mme Joron, je suis très déçu par votre vote sur les factures électroniques. J'ai appris ça aujourd'hui et j'en suis désolé.",0,2026-05-12T20:14:25Z,2026-05-12T20:14:25Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugxe06V7JLFbA_G2WIR4AaABAg,@pierre-jeanvignault6981,http://www.youtube.com/@pierre-jeanvignault6981,"sérieusement à quoi vous servez si vous n'avez aucun pouvoir de contrôle, ni ne pouvez pas faire tomber cette gabegie !!!",0,2026-05-13T09:49:09Z,2026-05-13T09:49:09Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugy-WX29khmpX_01vLJ4AaABAg,@renelaplanche7201,http://www.youtube.com/@renelaplanche7201,"LA NICK 😂 le grand nettoyage pfizer   La république   en marche.  c’est très proche de Panzer  
 pas. D’inquiétude, la ligne magineau  ai la  ..MARÉCHAL ´´´´´NOUS VOILÀ.",1,2026-05-12T07:39:31Z,2026-05-12T07:39:31Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwCSfNRBCJ428OCuGB4AaABAg,@elisistrate7386,http://www.youtube.com/@elisistrate7386,Oui,0,2026-05-13T07:15:45Z,2026-05-13T07:15:45Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxvepMRo7dz4kEG_j94AaABAg,@RosetteVilain28,http://www.youtube.com/@RosetteVilain28,Honteux et scandaleux. Inadmissible. On jette l'argent des contribuables par les fenêtres.😢😢 Merci pour vos informations. Bravo pour votre bon travail. ❤🌹👏👏👍🌺😘💕,1,2026-05-11T19:03:21Z,2026-05-11T19:03:21Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzbrTq6fyyQrVnlA5l4AaABAg,@denisemelmoux5349,http://www.youtube.com/@denisemelmoux5349,COMMENT Pfizer EXISTE ENCORE ....DESTRUCTION TOTALE....AINSI QUE LA HYÈNE DE L EUROPE,1,2026-05-12T17:45:44Z,2026-05-12T17:45:44Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugww_86jczoovXE5zqh4AaABAg,@georgescoubillois438,http://www.youtube.com/@georgescoubillois438,"Voilà, un affaire bien rentable, le serpent se mord la queue et elle devient très obèse !mais le poison c’est pour lés autres ! Sinon on vous remercie de vos YouTube, bien pertinents et ciblés !❤️",0,2026-05-12T10:51:42Z,2026-05-12T10:51:42Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgxwDsx0-i23Jjxnixh4AaABAg,@ghimo4111,http://www.youtube.com/@ghimo4111,"Et derrière Pfizer, la justice américaine récupèrera les milliards en procédures et amendes !",1,2026-05-12T10:56:20Z,2026-05-12T10:56:20Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugy92koRffI66hSTYzN4AaABAg,@annacirimmina4930,http://www.youtube.com/@annacirimmina4930,🐞🐞🐞🐞🐞🐞🐞🐞🐞🐞🐞🐞,0,2026-05-12T00:16:19Z,2026-05-12T00:16:19Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwWGzgOoHhp9uXjAop4AaABAg,@me4344,http://www.youtube.com/@me4344,"Vous avez voté le dsa madame et vous ne voulez pas sortir de l'UE 
Circulé ...et la facturation electronique aussi",1,2026-05-13T06:36:33Z,2026-05-13T06:38:38Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzS-Yc_rytWcZ2TYSJ4AaABAg,@domper8247,http://www.youtube.com/@domper8247,La fin de l’UE est proche,1,2026-05-12T04:26:42Z,2026-05-12T04:26:42Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgyMbwYD5zOkixZEs9t4AaABAg,@isaneterrier6678,http://www.youtube.com/@isaneterrier6678,"Bonsoir Mme Joron, merci pour ces infos, mais ce qui me dérange aussi, ce sont vos derniers votes
pour le DSA, et la facturation électroniue !!!",0,2026-05-12T19:46:24Z,2026-05-12T19:49:35Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugx62jXdLmHjDokDVgh4AaABAg,@omega5448,http://www.youtube.com/@omega5448,UE=dictature,1,2026-05-12T11:55:27Z,2026-05-12T11:55:27Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgzqYP5FKBWP8pXuMxN4AaABAg,@glopglup7328,http://www.youtube.com/@glopglup7328,"Ok madame Joron, merci de ne pas lâcher sur ce thème. Mais il est tellement décevant que vous ayez voté pour la facturation électronique obligatoire d'après les infos que j'ai vues 😕",0,2026-05-12T21:17:14Z,2026-05-12T21:17:14Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugy4TGZvOqEgcC74D3R4AaABAg,@Pollux-s1h,http://www.youtube.com/@Pollux-s1h,Madame avec tout le respect que je vous dois je vais vous dire une bonne chose l'OMS marche main dans la main avec les mafieux qui gère les laboratoires américains je trouve tout à fait bizarre ce fameux virus qui est là depuis plusieurs années et j'arrive maintenant proche des présidentielles français oui ils veulent nous refaire le même coup du covid 19 pour éviter que les Français se déplacent en masse pour aller voter c'est simplement la raison pour laquelle ils ont volontairement propager ce virus à des personnes avant de monter sur le bateau 2ememain le gouvernement a agi encore à tort et à travers la seule chose qui avait à faire c'était d'envoyer soit un bateau médical sur place récupérer nos ressortissants mais ils ont fait tout l'inverse une fois de plus la preuve une personne qui atteint de la maladie en Bretagne est retourné chez lui et aujourd'hui j'apprends qu'on la raie hospitalisé dans un hôpital à Nantes combien de personnes est venu voir cet homme-là chez lui est-il sorti faire des courses dans les magasins tout ça c'est voulu l'État veut à toute fin que le virus se propage en France rien que pour leurs propres intérêts personnels où nous fournit encore une fois de plus le nouveau vire le nouveau vaccin du covid amélioré pour ce virus là voilà la magouille que nous réserve l'Union européenne et l'OMS,1,2026-05-12T12:14:58Z,2026-05-12T12:14:58Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,Ugy68uX4ZO0gG4n96sd4AaABAg,@micheledeguerville8473,http://www.youtube.com/@micheledeguerville8473,"Toujours des révélations et rien ne change . La prêtresse reste invincible et n a que faire de nos et vos réclamations .
On est las d informations avec rien qui bouge  
Des paroles mais chacun reste bien confortable devant sa gamelle",1,2026-05-12T05:30:31Z,2026-05-12T05:30:31Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwpGeQwvZtsbPokoaR4AaABAg,@angedore7573,http://www.youtube.com/@angedore7573,"La facture électronique n'a rien à voir là-dedans. Effectivement c'est une belle connerie, mais là elle parle de contrats passés il y a plusieurs années entre Von der Leyen et Pfizer dont on ne retrouve pas les fameux messages pour le covid par exemple. Arrêtez de tout mélanger.",1,2026-05-12T09:51:21Z,2026-05-12T09:51:21Z,2026-05-13T10:51:02.308698+00:00
pfizer,7tuzeVLgF0Y,UgwuJiEspkd0_4JtckF4AaABAg,@carlosmarques5362,http://www.youtube.com/@carlosmarques5362,Désolée mais vaccin ou plutôt infection non abouti pour parler de vaccin ils faut qu'ils soient traitées sûr 10 ans pour pouvoir être un vaccin 😅😅😅😅,1,2026-05-11T21:35:02Z,2026-05-11T21:35:02Z,2026-05-13T10:51:02.308698+00:00
pfizer,owvLk4Zantk,UgyG8xff29BHCICOpNR4AaABAg,@vlratcliffe1,http://www.youtube.com/@vlratcliffe1,Wrong wrong   the blood went to the mans !!! heart !!!!   The thing in the chest is the blood pump . His heart was pumping again .😂,2,2026-05-11T23:50:25Z,2026-05-11T23:50:25Z,2026-05-13T10:51:02.969309+00:00
pfizer,3tDd9wJwaM4,UgwszqujNKSUJf8DXHd4AaABAg,@infectedsheep,http://www.youtube.com/@infectedsheep,"Wie sie jezt alle total kritsch waren, aber trotzdem im Viren Narrativ festhängen .... Danke für die Einordnung, hab das Interview nach den ersten 5 Minuten abgebrochen. Der Märchenonkel ist wohl reine Zeitverschwendung. Ben sollte lieber mal Marvin Haberland einladen. Das wär mal was Kritisches.",12,2026-05-11T15:58:26Z,2026-05-11T15:58:26Z,2026-05-13T10:51:03.173926+00:00
